year,country,country_iso2,region,region_trase_id,parent_region,parent_region_trase_id,oil_palm_planted_area_hectares
"2003","INDONESIA","ID","MEDAN (KOTA)","ID-1275","SUMATERA UTARA","ID-12","0"
"2003","INDONESIA","ID","MELAWI","ID-6110","KALIMANTAN BARAT","ID-61","14137.9729411855"
"2003","INDONESIA","ID","MEMPAWAH","ID-6104","KALIMANTAN BARAT","ID-61","884.712352941178"
"2003","INDONESIA","ID","MERANGIN","ID-1502","JAMBI","ID-15","135697.050705916"
"2003","INDONESIA","ID","MERAUKE","ID-9401","PAPUA","ID-94","269.053411764714"
"2003","INDONESIA","ID","MESUJI","ID-1811","LAMPUNG","ID-18","48953.4162353175"
"2003","INDONESIA","ID","MIMIKA","ID-9412","PAPUA","ID-94","0"
"2003","INDONESIA","ID","MINAHASA","ID-7102","SULAWESI UTARA","ID-71","0"
"2003","INDONESIA","ID","MINAHASA SELATAN","ID-7105","SULAWESI UTARA","ID-71","0"
"2003","INDONESIA","ID","MINAHASA TENGGARA","ID-7109","SULAWESI UTARA","ID-71","0"
"2003","INDONESIA","ID","MINAHASA UTARA","ID-7106","SULAWESI UTARA","ID-71","0"
"2003","INDONESIA","ID","MOJOKERTO","ID-3516","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","MOROTAI","ID-8207","MALUKU UTARA","ID-82","0"
"2003","INDONESIA","ID","MOROWALI","ID-7203","SULAWESI TENGAH","ID-72","20047.8804705866"
"2003","INDONESIA","ID","MOROWALI UTARA","ID-7212","SULAWESI TENGAH","ID-72","2717.85282352932"
"2003","INDONESIA","ID","MUARA ENIM","ID-1603","SUMATERA SELATAN","ID-16","78708.6120000078"
"2003","INDONESIA","ID","MUARO JAMBI","ID-1505","JAMBI","ID-15","112650.642000034"
"2003","INDONESIA","ID","MUKO-MUKO","ID-1706","BENGKULU","ID-17","66451.9524706067"
"2003","INDONESIA","ID","MUNA","ID-7402","SULAWESI TENGGARA","ID-74","56.7900000000001"
"2003","INDONESIA","ID","MUNA BARAT","ID-7413","SULAWESI TENGGARA","ID-74","0"
"2003","INDONESIA","ID","MURUNG RAYA","ID-6213","KALIMANTAN TENGAH","ID-62","1631.74764705842"
"2003","INDONESIA","ID","MUSI BANYUASIN","ID-1606","SUMATERA SELATAN","ID-16","138278.37600005"
"2003","INDONESIA","ID","MUSI RAWAS","ID-1605","SUMATERA SELATAN","ID-16","66006.5640000247"
"2003","INDONESIA","ID","MUSI RAWAS UTARA","ID-1613","SUMATERA SELATAN","ID-16","22998.9247058923"
"2003","INDONESIA","ID","NABIRE","ID-9404","PAPUA","ID-94","4.05"
"2003","INDONESIA","ID","NAGAN RAYA","ID-1115","ACEH","ID-11","43075.9609411918"
"2003","INDONESIA","ID","NAGEKEO","ID-5318","NUSA TENGGARA TIMUR","ID-53","0"
"2003","INDONESIA","ID","NATUNA","ID-2103","KEP. RIAU","ID-21","0"
"2003","INDONESIA","ID","NDUGA","ID-9429","PAPUA","ID-94","0"
"2003","INDONESIA","ID","NGADA","ID-5312","NUSA TENGGARA TIMUR","ID-53","0"
"2003","INDONESIA","ID","NGANJUK","ID-3518","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","NGAWI","ID-3521","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","NIAS","ID-1201","SUMATERA UTARA","ID-12","47.0668235294117"
"2003","INDONESIA","ID","NIAS BARAT","ID-1225","SUMATERA UTARA","ID-12","0"
"2003","INDONESIA","ID","NIAS SELATAN","ID-1214","SUMATERA UTARA","ID-12","81.0896470588249"
"2003","INDONESIA","ID","NIAS UTARA","ID-1224","SUMATERA UTARA","ID-12","0"
"2003","INDONESIA","ID","NUNUKAN","ID-6504","KALIMANTAN UTARA","ID-65","15805.5384705865"
"2003","INDONESIA","ID","OGAN ILIR","ID-1610","SUMATERA SELATAN","ID-16","6301.50741176438"
"2003","INDONESIA","ID","OGAN KOMERING ILIR","ID-1602","SUMATERA SELATAN","ID-16","150249.04305888"
"2003","INDONESIA","ID","OGAN KOMERING ULU","ID-1601","SUMATERA SELATAN","ID-16","40245.5583529482"
"2003","INDONESIA","ID","OGAN KOMERING ULU SELATAN","ID-1608","SUMATERA SELATAN","ID-16","3311.05411764707"
"2003","INDONESIA","ID","OGAN KOMERING ULU TIMUR","ID-1609","SUMATERA SELATAN","ID-16","13876.480588236"
"2003","INDONESIA","ID","PACITAN","ID-3501","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","PADANG (KOTA)","ID-1371","SUMATERA BARAT","ID-13","0"
"2003","INDONESIA","ID","PADANG LAWAS","ID-1221","SUMATERA UTARA","ID-12","106850.623411843"
"2003","INDONESIA","ID","PADANG LAWAS UTARA","ID-1220","SUMATERA UTARA","ID-12","255604.291411977"
"2003","INDONESIA","ID","PADANG PARIAMAN","ID-1306","SUMATERA BARAT","ID-13","14459.2637647098"
"2003","INDONESIA","ID","PADANG SIDEMPUAN (KOTA)","ID-1277","SUMATERA UTARA","ID-12","90.3434117647066"
"2003","INDONESIA","ID","PAKPAK BHARAT","ID-1216","SUMATERA UTARA","ID-12","11.3929411764706"
"2003","INDONESIA","ID","PALANGKA RAYA (KOTA)","ID-6271","KALIMANTAN TENGAH","ID-62","0"
"2003","INDONESIA","ID","PALEMBANG (KOTA)","ID-1671","SUMATERA SELATAN","ID-16","0"
"2003","INDONESIA","ID","PALOPO (KOTA)","ID-7373","SULAWESI SELATAN","ID-73","0"
"2003","INDONESIA","ID","PALU (KOTA)","ID-7271","SULAWESI TENGAH","ID-72","0"
"2003","INDONESIA","ID","PAMEKASAN","ID-3528","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","PANDEGLANG","ID-3601","BANTEN","ID-36","8650.1008235289"
"2003","INDONESIA","ID","PANGANDARAN","ID-3218","JAWA BARAT","ID-32","2.79141176470588"
"2003","INDONESIA","ID","PANGKAJENE KEPULAUAN","ID-7309","SULAWESI SELATAN","ID-73","0"
"2003","INDONESIA","ID","PANGKAL PINANG (KOTA)","ID-1971","KEP. BANGKA BELITUNG","ID-19","0"
"2003","INDONESIA","ID","PANIAI","ID-9410","PAPUA","ID-94","0"
"2003","INDONESIA","ID","PARIAMAN (KOTA)","ID-1377","SUMATERA BARAT","ID-13","0"
"2003","INDONESIA","ID","PARIGI MOUTONG","ID-7208","SULAWESI TENGAH","ID-72","82.7100000000008"
"2003","INDONESIA","ID","PASAMAN","ID-1309","SUMATERA BARAT","ID-13","21095.6608235458"
"2003","INDONESIA","ID","PASAMAN BARAT","ID-1312","SUMATERA BARAT","ID-13","74967.0617647334"
"2003","INDONESIA","ID","PASER","ID-6401","KALIMANTAN TIMUR","ID-64","93183.8671765049"
"2003","INDONESIA","ID","PASURUAN","ID-3514","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","PASURUAN (KOTA)","ID-3575","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","PATI","ID-3318","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","PEGUNUNGAN ARFAK","ID-9112","PAPUA BARAT","ID-91","0"
"2003","INDONESIA","ID","PEGUNUNGAN BINTANG","ID-9417","PAPUA","ID-94","0"
"2003","INDONESIA","ID","PEKALONGAN","ID-3326","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","PEKANBARU (KOTA)","ID-1471","RIAU","ID-14","5090.22352941126"
"2003","INDONESIA","ID","PELALAWAN","ID-1404","RIAU","ID-14","196886.08235305"
"2003","INDONESIA","ID","PEMALANG","ID-3327","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","PEMATANG SIANTAR (KOTA)","ID-1273","SUMATERA UTARA","ID-12","187.523294117652"
"2003","INDONESIA","ID","PENAJAM PASER UTARA","ID-6409","KALIMANTAN TIMUR","ID-64","22854.6434117736"
"2003","INDONESIA","ID","PENUKAL ABAB LEMATANG ILIR","ID-1612","SUMATERA SELATAN","ID-16","15.0868235294118"
"2003","INDONESIA","ID","PESAWARAN","ID-1809","LAMPUNG","ID-18","72.4196470588238"
"2003","INDONESIA","ID","PESISIR BARAT","ID-1813","LAMPUNG","ID-18","5741.55529411654"
"2003","INDONESIA","ID","PESISIR SELATAN","ID-1302","SUMATERA BARAT","ID-13","56159.4296470638"
"2003","INDONESIA","ID","PIDIE","ID-1109","ACEH","ID-11","2008.89670588227"
"2003","INDONESIA","ID","PIDIE JAYA","ID-1118","ACEH","ID-11","379.454823529423"
"2003","INDONESIA","ID","PINRANG","ID-7315","SULAWESI SELATAN","ID-73","92.5185882352957"
"2003","INDONESIA","ID","POHUWATO","ID-7503","GORONTALO","ID-75","5443.39870588138"
"2003","INDONESIA","ID","POLEWALI MANDAR","ID-7602","SULAWESI BARAT","ID-76","475.25505882354"
"2003","INDONESIA","ID","PONOROGO","ID-3502","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","PONTIANAK (KOTA)","ID-6171","KALIMANTAN BARAT","ID-61","28.6609411764706"
"2003","INDONESIA","ID","POSO","ID-7204","SULAWESI TENGAH","ID-72","11246.7112941168"
"2003","INDONESIA","ID","PRABUMULIH (KOTA)","ID-1672","SUMATERA SELATAN","ID-16","301.512705882362"
"2003","INDONESIA","ID","PRINGSEWU","ID-1810","LAMPUNG","ID-18","148.532470588239"
"2003","INDONESIA","ID","PROBOLINGGO","ID-3513","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","PROBOLINGGO (KOTA)","ID-3574","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","PULANG PISAU","ID-6210","KALIMANTAN TENGAH","ID-62","419.907529411772"
"2003","INDONESIA","ID","PULAU TALIABU","ID-8208","MALUKU UTARA","ID-82","0"
"2003","INDONESIA","ID","PUNCAK","ID-9433","PAPUA","ID-94","0"
"2003","INDONESIA","ID","PUNCAK JAYA","ID-9411","PAPUA","ID-94","0"
"2003","INDONESIA","ID","PURBALINGGA","ID-3303","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","PURWAKARTA","ID-3214","JAWA BARAT","ID-32","0"
"2003","INDONESIA","ID","PURWOREJO","ID-3306","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","RAJA AMPAT","ID-9108","PAPUA BARAT","ID-91","0"
"2003","INDONESIA","ID","REJANG LEBONG","ID-1702","BENGKULU","ID-17","763.316117647077"
"2003","INDONESIA","ID","REMBANG","ID-3317","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","ROKAN HILIR","ID-1409","RIAU","ID-14","196920.740117763"
"2003","INDONESIA","ID","ROKAN HULU","ID-1407","RIAU","ID-14","182123.105647167"
"2003","INDONESIA","ID","ROTE NDAO","ID-5314","NUSA TENGGARA TIMUR","ID-53","0"
"2003","INDONESIA","ID","SABANG (KOTA)","ID-1172","ACEH","ID-11","35.73"
"2003","INDONESIA","ID","SABU RAIJUA","ID-5320","NUSA TENGGARA TIMUR","ID-53","0"
"2003","INDONESIA","ID","SALATIGA (KOTA)","ID-3373","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","SAMARINDA (KOTA)","ID-6472","KALIMANTAN TIMUR","ID-64","215.518235294124"
"2003","INDONESIA","ID","SAMBAS","ID-6101","KALIMANTAN BARAT","ID-61","40268.7328235334"
"2003","INDONESIA","ID","SAMOSIR","ID-1217","SUMATERA UTARA","ID-12","0"
"2003","INDONESIA","ID","SAMPANG","ID-3527","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","SANGGAU","ID-6105","KALIMANTAN BARAT","ID-61","159859.541294193"
"2003","INDONESIA","ID","SARMI","ID-9419","PAPUA","ID-94","0"
"2003","INDONESIA","ID","SAROLANGUN","ID-1503","JAMBI","ID-15","59549.6685882553"
"2003","INDONESIA","ID","SAWAHLUNTO (KOTA)","ID-1373","SUMATERA BARAT","ID-13","0"
"2003","INDONESIA","ID","SEKADAU","ID-6109","KALIMANTAN BARAT","ID-61","25360.4135294188"
"2003","INDONESIA","ID","SELUMA","ID-1705","BENGKULU","ID-17","48421.4745882404"
"2003","INDONESIA","ID","SEMARANG","ID-3322","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","SEMARANG (KOTA)","ID-3374","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","SERAM BAGIAN BARAT","ID-8106","MALUKU","ID-81","0"
"2003","INDONESIA","ID","SERAM BAGIAN TIMUR","ID-8107","MALUKU","ID-81","0.63"
"2003","INDONESIA","ID","SERANG","ID-3604","BANTEN","ID-36","0"
"2003","INDONESIA","ID","SERANG (KOTA)","ID-3673","BANTEN","ID-36","0"
"2003","INDONESIA","ID","SERDANG BEDAGAI","ID-1218","SUMATERA UTARA","ID-12","65142.2858823573"
"2003","INDONESIA","ID","SERUYAN","ID-6208","KALIMANTAN TENGAH","ID-62","78941.060117696"
"2003","INDONESIA","ID","SIAK","ID-1405","RIAU","ID-14","259167.621882512"
"2003","INDONESIA","ID","SIBOLGA (KOTA)","ID-1271","SUMATERA UTARA","ID-12","0"
"2003","INDONESIA","ID","SIDENRENG RAPPANG","ID-7314","SULAWESI SELATAN","ID-73","42.5029411764707"
"2003","INDONESIA","ID","SIDOARJO","ID-3515","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","SIGI","ID-7210","SULAWESI TENGAH","ID-72","17125.0009411844"
"2003","INDONESIA","ID","SIJUNJUNG","ID-1304","SUMATERA BARAT","ID-13","36663.9381176625"
"2003","INDONESIA","ID","SIKKA","ID-5310","NUSA TENGGARA TIMUR","ID-53","0"
"2003","INDONESIA","ID","SIMALUNGUN","ID-1209","SUMATERA UTARA","ID-12","168317.860235352"
"2003","INDONESIA","ID","SIMEULUE","ID-1101","ACEH","ID-11","836.816117647075"
"2003","INDONESIA","ID","SINGKAWANG (KOTA)","ID-6172","KALIMANTAN BARAT","ID-61","156.635647058827"
"2003","INDONESIA","ID","SINJAI","ID-7307","SULAWESI SELATAN","ID-73","0"
"2003","INDONESIA","ID","SINTANG","ID-6107","KALIMANTAN BARAT","ID-61","60378.8385882511"
"2003","INDONESIA","ID","SITUBONDO","ID-3512","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","SLEMAN","ID-3404","D I YOGYAKARTA","ID-34","0"
"2003","INDONESIA","ID","SOLOK","ID-1303","SUMATERA BARAT","ID-13","5384.30400000228"
"2003","INDONESIA","ID","SOLOK SELATAN","ID-1310","SUMATERA BARAT","ID-13","52651.6344706113"
"2003","INDONESIA","ID","SOPPENG","ID-7312","SULAWESI SELATAN","ID-73","0"
"2003","INDONESIA","ID","SORONG","ID-9107","PAPUA BARAT","ID-91","436.229999999961"
"2003","INDONESIA","ID","SORONG (KOTA)","ID-9171","PAPUA BARAT","ID-91","0"
"2003","INDONESIA","ID","SORONG SELATAN","ID-9106","PAPUA BARAT","ID-91","0"
"2003","INDONESIA","ID","SRAGEN","ID-3314","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","SUBANG","ID-3213","JAWA BARAT","ID-32","129.949764705886"
"2003","INDONESIA","ID","SUBULUSSALAM (KOTA)","ID-1175","ACEH","ID-11","8525.04635294329"
"2003","INDONESIA","ID","SUKABUMI","ID-3202","JAWA BARAT","ID-32","3363.17011764715"
"2003","INDONESIA","ID","SUKABUMI (KOTA)","ID-3272","JAWA BARAT","ID-32","0"
"2003","INDONESIA","ID","SUKAMARA","ID-6206","KALIMANTAN TENGAH","ID-62","23768.0029411852"
"2003","INDONESIA","ID","SUKOHARJO","ID-3311","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","SUMBA BARAT","ID-5301","NUSA TENGGARA TIMUR","ID-53","0"
"2003","INDONESIA","ID","SUMBA BARAT DAYA","ID-5317","NUSA TENGGARA TIMUR","ID-53","0"
"2003","INDONESIA","ID","SUMBA TENGAH","ID-5316","NUSA TENGGARA TIMUR","ID-53","0"
"2003","INDONESIA","ID","SUMBA TIMUR","ID-5302","NUSA TENGGARA TIMUR","ID-53","0"
"2003","INDONESIA","ID","SUMBAWA","ID-5204","NUSA TENGGARA BARAT","ID-52","0"
"2003","INDONESIA","ID","SUMBAWA BARAT","ID-5207","NUSA TENGGARA BARAT","ID-52","0"
"2003","INDONESIA","ID","SUMEDANG","ID-3211","JAWA BARAT","ID-32","0"
"2003","INDONESIA","ID","SUMENEP","ID-3529","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","SUNGAI PENUH (KOTA)","ID-1572","JAMBI","ID-15","0"
"2003","INDONESIA","ID","SUPIORI","ID-9427","PAPUA","ID-94","0"
"2003","INDONESIA","ID","SURABAYA (KOTA)","ID-3578","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","TABALONG","ID-6309","KALIMANTAN SELATAN","ID-63","8872.43364705874"
"2003","INDONESIA","ID","TABANAN","ID-5102","BALI","ID-51","0"
"2003","INDONESIA","ID","TAKALAR","ID-7305","SULAWESI SELATAN","ID-73","0"
"2003","INDONESIA","ID","TAMBRAUW","ID-9109","PAPUA BARAT","ID-91","0"
"2003","INDONESIA","ID","TANAH BUMBU","ID-6310","KALIMANTAN SELATAN","ID-63","31099.2257647079"
"2003","INDONESIA","ID","TANAH DATAR","ID-1305","SUMATERA BARAT","ID-13","17.73"
"2003","INDONESIA","ID","TANAH LAUT","ID-6301","KALIMANTAN SELATAN","ID-63","46234.7728235277"
"2003","INDONESIA","ID","TANA TIDUNG","ID-6503","KALIMANTAN UTARA","ID-65","124.158000000003"
"2003","INDONESIA","ID","TANA TORAJA","ID-7318","SULAWESI SELATAN","ID-73","0"
"2003","INDONESIA","ID","TANGERANG","ID-3603","BANTEN","ID-36","0"
"2003","INDONESIA","ID","TANGERANG (KOTA)","ID-3671","BANTEN","ID-36","0"
"2003","INDONESIA","ID","TANGERANG SELATAN (KOTA)","ID-3674","BANTEN","ID-36","0"
"2003","INDONESIA","ID","TANGGAMUS","ID-1802","LAMPUNG","ID-18","5528.59658823607"
"2003","INDONESIA","ID","TANJUNG JABUNG BARAT","ID-1507","JAMBI","ID-15","59211.9977647382"
"2003","INDONESIA","ID","TANJUNG JABUNG TIMUR","ID-1506","JAMBI","ID-15","32945.9657647189"
"2003","INDONESIA","ID","TANJUNG PINANG (KOTA)","ID-2172","KEP. RIAU","ID-21","4.07717647058823"
"2003","INDONESIA","ID","TAPANULI SELATAN","ID-1203","SUMATERA UTARA","ID-12","45778.6132941357"
"2003","INDONESIA","ID","TAPANULI TENGAH","ID-1204","SUMATERA UTARA","ID-12","14156.3269411801"
"2003","INDONESIA","ID","TAPANULI UTARA","ID-1205","SUMATERA UTARA","ID-12","97.750941176473"
"2003","INDONESIA","ID","TAPIN","ID-6305","KALIMANTAN SELATAN","ID-63","784.484823529407"
"2003","INDONESIA","ID","TARAKAN (KOTA)","ID-6571","KALIMANTAN UTARA","ID-65","0"
"2003","INDONESIA","ID","TASIKMALAYA","ID-3206","JAWA BARAT","ID-32","7.73858823529412"
"2003","INDONESIA","ID","TASIKMALAYA (KOTA)","ID-3278","JAWA BARAT","ID-32","0"
"2003","INDONESIA","ID","TEBING TINGGI (KOTA)","ID-1274","SUMATERA UTARA","ID-12","6.42741176470588"
"2003","INDONESIA","ID","TEBO","ID-1508","JAMBI","ID-15","25398.794823533"
"2003","INDONESIA","ID","TEGAL","ID-3328","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","TELUK BINTUNI","ID-9104","PAPUA BARAT","ID-91","5112.0525882346"
"2003","INDONESIA","ID","TELUK WONDAMA","ID-9103","PAPUA BARAT","ID-91","0.27"
"2003","INDONESIA","ID","TEMANGGUNG","ID-3323","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","TERNATE (KOTA)","ID-8271","MALUKU UTARA","ID-82","0"
"2003","INDONESIA","ID","TIMOR TENGAH SELATAN","ID-5304","NUSA TENGGARA TIMUR","ID-53","0"
"2003","INDONESIA","ID","TIMOR TENGAH UTARA","ID-5305","NUSA TENGGARA TIMUR","ID-53","0"
"2003","INDONESIA","ID","TOBA SAMOSIR","ID-1206","SUMATERA UTARA","ID-12","107467.911882453"
"2003","INDONESIA","ID","TOJO UNA-UNA","ID-7209","SULAWESI TENGAH","ID-72","1895.75999999999"
"2003","INDONESIA","ID","TOLIKARA","ID-9418","PAPUA","ID-94","0"
"2003","INDONESIA","ID","TOLI-TOLI","ID-7206","SULAWESI TENGAH","ID-72","4890.38435294225"
"2003","INDONESIA","ID","TORAJA UTARA","ID-7326","SULAWESI SELATAN","ID-73","0"
"2003","INDONESIA","ID","TRENGGALEK","ID-3503","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","TUAL (KOTA)","ID-8172","MALUKU","ID-81","0"
"2003","INDONESIA","ID","TUBAN","ID-3523","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","TULANG BAWANG","ID-1808","LAMPUNG","ID-18","32468.0205882392"
"2003","INDONESIA","ID","TULANG BAWANG BARAT","ID-1812","LAMPUNG","ID-18","923.737764705926"
"2003","INDONESIA","ID","TULUNGAGUNG","ID-3504","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","WAJO","ID-7313","SULAWESI SELATAN","ID-73","2310.61941176468"
"2003","INDONESIA","ID","WAKATOBI","ID-7407","SULAWESI TENGGARA","ID-74","0"
"2003","INDONESIA","ID","WAROPEN","ID-9426","PAPUA","ID-94","0"
"2003","INDONESIA","ID","WAY KANAN","ID-1807","LAMPUNG","ID-18","3593.46952941181"
"2003","INDONESIA","ID","WONOGIRI","ID-3312","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","WONOSOBO","ID-3307","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","YAHUKIMO","ID-9416","PAPUA","ID-94","0"
"2003","INDONESIA","ID","YOGYAKARTA (KOTA)","ID-3471","D I YOGYAKARTA","ID-34","0"
"2004","INDONESIA","ID","ACEH BARAT","ID-1107","ACEH","ID-11","28416.5216470626"
"2004","INDONESIA","ID","ACEH BARAT DAYA","ID-1112","ACEH","ID-11","26618.0675294234"
"2004","INDONESIA","ID","ACEH BESAR","ID-1108","ACEH","ID-11","2342.4268235294"
"2004","INDONESIA","ID","ACEH JAYA","ID-1116","ACEH","ID-11","1654.13258823515"
"2004","INDONESIA","ID","ACEH SELATAN","ID-1103","ACEH","ID-11","17403.9582352923"
"2004","INDONESIA","ID","ACEH SINGKIL","ID-1102","ACEH","ID-11","46892.760352949"
"2004","INDONESIA","ID","ACEH TAMIANG","ID-1114","ACEH","ID-11","59243.1677647221"
"2004","INDONESIA","ID","ACEH TENGAH","ID-1106","ACEH","ID-11","3117.19870588243"
"2004","INDONESIA","ID","ACEH TENGGARA","ID-1104","ACEH","ID-11","32554.6316470745"
"2004","INDONESIA","ID","ACEH TIMUR","ID-1105","ACEH","ID-11","69738.4256470626"
"2004","INDONESIA","ID","ACEH UTARA","ID-1111","ACEH","ID-11","42208.7509411777"
"2004","INDONESIA","ID","AGAM","ID-1307","SUMATERA BARAT","ID-13","58111.9980000346"
"2004","INDONESIA","ID","ALOR","ID-5307","NUSA TENGGARA TIMUR","ID-53","0"
"2004","INDONESIA","ID","AMBON (KOTA)","ID-8171","MALUKU","ID-81","0"
"2004","INDONESIA","ID","ASAHAN","ID-1208","SUMATERA UTARA","ID-12","169318.942235342"
"2004","INDONESIA","ID","ASMAT","ID-9415","PAPUA","ID-94","0"
"2004","INDONESIA","ID","BADUNG","ID-5103","BALI","ID-51","0"
"2004","INDONESIA","ID","BALANGAN","ID-6311","KALIMANTAN SELATAN","ID-63","890.712705882386"
"2004","INDONESIA","ID","BALIKPAPAN (KOTA)","ID-6471","KALIMANTAN TIMUR","ID-64","403.383176470582"
"2004","INDONESIA","ID","BANDA ACEH (KOTA)","ID-1171","ACEH","ID-11","0"
"2004","INDONESIA","ID","BANDAR LAMPUNG (KOTA)","ID-1871","LAMPUNG","ID-18","0"
"2004","INDONESIA","ID","BANDUNG","ID-3204","JAWA BARAT","ID-32","0"
"2004","INDONESIA","ID","BANDUNG BARAT","ID-3217","JAWA BARAT","ID-32","0"
"2004","INDONESIA","ID","BANDUNG (KOTA)","ID-3273","JAWA BARAT","ID-32","0"
"2004","INDONESIA","ID","BANGGAI","ID-7202","SULAWESI TENGAH","ID-72","17578.186941178"
"2004","INDONESIA","ID","BANGGAI KEPULAUAN","ID-7201","SULAWESI TENGAH","ID-72","0"
"2004","INDONESIA","ID","BANGGAI LAUT","ID-7211","SULAWESI TENGAH","ID-72","0"
"2004","INDONESIA","ID","BANGKA","ID-1901","KEP. BANGKA BELITUNG","ID-19","50163.1485882464"
"2004","INDONESIA","ID","BANGKA BARAT","ID-1903","KEP. BANGKA BELITUNG","ID-19","37754.6932941377"
"2004","INDONESIA","ID","BANGKALAN","ID-3526","JAWA TIMUR","ID-35","0"
"2004","INDONESIA","ID","BANGKA SELATAN","ID-1905","KEP. BANGKA BELITUNG","ID-19","5199.92011764783"
"2004","INDONESIA","ID","BANGKA TENGAH","ID-1904","KEP. BANGKA BELITUNG","ID-19","24572.7261176465"
"2004","INDONESIA","ID","BANGLI","ID-5106","BALI","ID-51","0"
"2004","INDONESIA","ID","BANJAR","ID-6303","KALIMANTAN SELATAN","ID-63","4592.90823529417"
"2004","INDONESIA","ID","BANJARBARU (KOTA)","ID-6372","KALIMANTAN SELATAN","ID-63","5.85"
"2004","INDONESIA","ID","BANJAR (KOTA)","ID-3279","JAWA BARAT","ID-32","0"
"2004","INDONESIA","ID","BANJARMASIN (KOTA)","ID-6371","KALIMANTAN SELATAN","ID-63","0"
"2004","INDONESIA","ID","BANJARNEGARA","ID-3304","JAWA TENGAH","ID-33","0"
"2004","INDONESIA","ID","BANTAENG","ID-7303","SULAWESI SELATAN","ID-73","0"
"2004","INDONESIA","ID","BANTUL","ID-3402","D I YOGYAKARTA","ID-34","0"
"2004","INDONESIA","ID","BANYUASIN","ID-1607","SUMATERA SELATAN","ID-16","51321.3547058873"
"2004","INDONESIA","ID","BANYUMAS","ID-3302","JAWA TENGAH","ID-33","0"
"2004","INDONESIA","ID","BANYUWANGI","ID-3510","JAWA TIMUR","ID-35","0"
"2004","INDONESIA","ID","BARITO KUALA","ID-6304","KALIMANTAN SELATAN","ID-63","6539.60329411694"
"2004","INDONESIA","ID","BARITO SELATAN","ID-6204","KALIMANTAN TENGAH","ID-62","424.256117647066"
"2004","INDONESIA","ID","BARITO TIMUR","ID-6212","KALIMANTAN TENGAH","ID-62","5440.18799999943"
"2004","INDONESIA","ID","BARITO UTARA","ID-6205","KALIMANTAN TENGAH","ID-62","10736.3911764713"
"2004","INDONESIA","ID","BARRU","ID-7310","SULAWESI SELATAN","ID-73","0"
"2004","INDONESIA","ID","BATAM (KOTA)","ID-2171","KEP. RIAU","ID-21","0"
"2004","INDONESIA","ID","BATANG","ID-3325","JAWA TENGAH","ID-33","0"
"2004","INDONESIA","ID","BATANG HARI","ID-1504","JAMBI","ID-15","196492.263176565"
"2004","INDONESIA","ID","BATU BARA","ID-1219","SUMATERA UTARA","ID-12","22655.5969411754"
"2004","INDONESIA","ID","BAU-BAU (KOTA)","ID-7472","SULAWESI TENGGARA","ID-74","0"
"2004","INDONESIA","ID","BEKASI","ID-3216","JAWA BARAT","ID-32","0"
"2004","INDONESIA","ID","BEKASI (KOTA)","ID-3275","JAWA BARAT","ID-32","0"
"2004","INDONESIA","ID","BELITUNG","ID-1902","KEP. BANGKA BELITUNG","ID-19","22342.9965882439"
"2004","INDONESIA","ID","BELITUNG TIMUR","ID-1906","KEP. BANGKA BELITUNG","ID-19","28147.5148235597"
"2004","INDONESIA","ID","BELU","ID-5306","NUSA TENGGARA TIMUR","ID-53","0"
"2004","INDONESIA","ID","BENER MERIAH","ID-1117","ACEH","ID-11","2.88"
